Age,Gender,Income,State,Education,Occupation,Category,Disability_Status,Employment_Status,Rural_Urban,Marital_Status,Farmer_Status,Student_Status,BPL_Status,Minority_Status,Recommended_Scheme
27,male,4076,rajasthan,illiterate,unemployed,general,no,employed,rural,married,no,no,no,no,National Farmer Scheme - Phase 28
31,male,24415,punjab,graduate,retired,sc,no,self-employed,rural,married,yes,no,yes,no,Awas Sahayata Gramin - Allocation 56
44,male,0,andhra pradesh,10th,unemployed,general,no,self-employed,urban,married,yes,no,no,no,PM Garib Kalyan Anna Yojana (PMGKAY)
41,male,11933,uttar pradesh,12th,unemployed,general,no,self-employed,urban,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 92
24,female,8169,kerala,12th,laborer,obc,no,self-employed,urban,single,yes,no,no,no,Social Welfare Security Scheme - Support 91
72,female,9286,gujarat,graduate,student,obc,no,self-employed,urban,married,no,no,no,no,PM Krishi Sinchayee Yojana (PMKSY)
60,male,4646,tamil nadu,10th,retired,obc,no,unemployed,rural,married,no,no,yes,no,PM Krishi Sinchayee Yojana (PMKSY)
32,male,0,rajasthan,illiterate,farmer,ews,no,self-employed,urban,widowed,yes,no,yes,no,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
66,female,0,rajasthan,post graduate,retired,general,no,unemployed,rural,divorced,yes,no,no,no,Awas Sahayata Gramin - Allocation 75
26,female,12283,kerala,post graduate,unemployed,obc,no,self-employed,rural,married,no,no,yes,no,Awas Sahayata Gramin - Allocation 58
35,male,5085,kerala,10th,unemployed,sc,no,unemployed,rural,married,yes,no,yes,no,Ayushman Swasthya Suraksha - Yojana 59
48,male,0,karnataka,primary,retired,obc,no,self-employed,urban,married,no,no,yes,yes,Ayushman Swasthya Suraksha - Yojana 89
22,female,0,madhya pradesh,post graduate,farmer,st,no,self-employed,rural,divorced,no,no,yes,no,Merit-cum-Means Post Matric Support - Program 41
20,male,0,andhra pradesh,primary,laborer,ews,no,self-employed,rural,single,no,no,no,no,Skill Upgradation and Vocational Loan - Plan 74
30,female,17112,west bengal,primary,private employee,general,no,retired,rural,married,yes,yes,yes,no,Senior Citizen Financial Security - Pension 88
46,female,9060,west bengal,illiterate,farmer,obc,no,self-employed,rural,married,yes,no,no,no,Ayushman Swasthya Suraksha - Yojana 92
55,male,10749,kerala,12th,unemployed,obc,no,self-employed,rural,married,yes,no,no,yes,Social Welfare Security Scheme - Support 91
21,female,0,andhra pradesh,12th,laborer,general,no,retired,urban,married,yes,no,no,yes,Ayushman Swasthya Suraksha - Yojana 94
64,male,82376,kerala,primary,laborer,general,no,retired,urban,married,yes,no,yes,no,Ayushman Swasthya Suraksha - Yojana 98
33,male,5410,punjab,12th,farmer,st,no,unemployed,rural,married,yes,no,no,no,Senior Citizen Financial Security - Pension 95
37,female,6563,punjab,10th,farmer,general,no,retired,rural,divorced,yes,no,yes,no,PM Garib Kalyan Anna Yojana (PMGKAY)
53,female,0,west bengal,12th,farmer,ews,no,self-employed,rural,married,yes,no,no,no,Social Welfare Security Scheme - Support 37
18,female,5015,andhra pradesh,post graduate,unemployed,general,no,self-employed,rural,married,no,no,no,no,National Farmer Scheme - Phase 78
46,female,13824,west bengal,graduate,farmer,obc,no,retired,rural,married,yes,yes,no,no,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
50,female,4894,maharashtra,10th,laborer,obc,no,self-employed,rural,married,no,no,yes,no,National Farmer Scheme - Phase 78
43,female,0,kerala,10th,retired,obc,no,retired,rural,married,no,no,no,no,Senior Citizen Financial Security - Pension 80
28,female,13815,punjab,primary,unemployed,obc,no,unemployed,rural,married,yes,no,yes,yes,Awas Sahayata Gramin - Allocation 58
42,male,0,kerala,primary,unemployed,obc,no,self-employed,rural,married,yes,no,no,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
44,female,0,kerala,12th,laborer,obc,no,unemployed,rural,single,yes,no,yes,no,National Farmer Scheme - Phase 78
55,female,5997,uttar pradesh,12th,laborer,obc,no,unemployed,rural,single,yes,no,no,no,National Farmer Scheme - Phase 86
44,female,4106,karnataka,primary,farmer,obc,no,self-employed,urban,married,no,no,no,yes,Pradhan Mantri Fasal Bima Yojana (PMFBY)
44,female,11933,andhra pradesh,graduate,retired,obc,no,self-employed,urban,married,yes,no,no,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
28,female,0,punjab,12th,farmer,general,no,unemployed,rural,single,no,no,yes,no,Senior Citizen Financial Security - Pension 60
50,female,7915,rajasthan,primary,unemployed,sc,no,self-employed,rural,married,no,no,no,no,Ayushman Swasthya Suraksha - Yojana 92
62,male,13035,tamil nadu,12th,laborer,obc,no,employed,rural,widowed,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 89
31,male,65704,madhya pradesh,10th,retired,general,no,unemployed,rural,married,no,no,yes,yes,Senior Citizen Financial Security - Pension 80
39,female,0,maharashtra,10th,farmer,obc,no,unemployed,rural,married,yes,yes,yes,no,National Farmer Scheme - Phase 78
40,male,12765,uttar pradesh,graduate,retired,obc,no,self-employed,rural,married,no,no,no,yes,PM Krishi Sinchayee Yojana (PMKSY)
39,male,14985,karnataka,10th,retired,obc,no,unemployed,rural,married,no,no,yes,no,Social Welfare Security Scheme - Support 30
47,female,9296,kerala,graduate,laborer,sc,no,retired,rural,married,yes,no,no,yes,PMMVY-Urban (Maternity Benefit Scheme for Urban Poor)
39,female,14336,uttar pradesh,illiterate,farmer,ews,no,self-employed,rural,single,yes,no,yes,no,Social Welfare Security Scheme - Support 100
56,female,6286,tamil nadu,10th,farmer,general,no,retired,urban,divorced,no,no,no,yes,Ayushman Swasthya Suraksha - Yojana 26
59,female,14077,tamil nadu,10th,farmer,general,no,retired,urban,married,no,no,yes,no,Social Welfare Security Scheme - Support 91
33,female,13739,karnataka,illiterate,farmer,general,no,retired,rural,married,no,no,yes,no,Senior Citizen Financial Security - Pension 60
33,male,10755,rajasthan,10th,retired,obc,yes,retired,rural,single,no,no,no,no,National Farmer Scheme - Phase 28
41,female,6895,punjab,12th,farmer,general,no,self-employed,urban,single,no,no,no,no,Social Welfare Security Scheme - Support 30
37,female,6854,karnataka,12th,laborer,ews,no,self-employed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 65
27,male,0,maharashtra,12th,farmer,obc,no,retired,rural,married,yes,no,no,no,Senior Citizen Financial Security - Pension 95
68,male,0,maharashtra,10th,farmer,obc,no,unemployed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 36
39,female,6143,west bengal,post graduate,farmer,sc,no,employed,rural,divorced,yes,no,no,yes,National Farmer Scheme - Phase 73
63,male,6452,uttar pradesh,graduate,student,ews,no,retired,rural,married,no,no,no,no,Ayushman Swasthya Suraksha - Yojana 94
60,female,5748,madhya pradesh,illiterate,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Skill Upgradation and Vocational Loan - Plan 82
28,female,11443,kerala,12th,farmer,sc,no,unemployed,rural,single,yes,no,yes,no,National Farmer Scheme - Phase 73
35,female,24820,andhra pradesh,primary,farmer,ews,no,self-employed,rural,single,no,no,yes,no,Social Welfare Security Scheme - Support 50
32,male,4181,maharashtra,graduate,student,obc,yes,retired,rural,married,no,no,no,no,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
48,female,11369,uttar pradesh,12th,laborer,obc,no,retired,urban,married,yes,no,yes,yes,National Farmer Scheme - Phase 86
26,male,11357,maharashtra,illiterate,farmer,obc,no,self-employed,urban,married,no,no,no,no,National Farmer Scheme - Phase 28
45,female,4035,maharashtra,12th,farmer,st,no,self-employed,rural,married,yes,no,yes,no,National Farmer Scheme - Phase 44
19,male,18929,punjab,illiterate,farmer,obc,no,self-employed,rural,married,no,no,no,no,Senior Citizen Financial Security - Pension 57
35,female,5878,rajasthan,illiterate,business owner,obc,no,self-employed,rural,single,no,no,no,no,Ayushman Swasthya Suraksha - Yojana 94
39,female,8165,madhya pradesh,12th,unemployed,obc,no,retired,rural,married,no,no,yes,no,National Farmer Scheme - Phase 78
52,female,8403,kerala,graduate,farmer,obc,no,unemployed,rural,married,no,no,no,yes,Social Welfare Security Scheme - Support 99
52,male,0,punjab,primary,retired,st,no,retired,rural,married,no,no,no,no,Ayushman Swasthya Suraksha - Yojana 77
51,male,11606,uttar pradesh,illiterate,farmer,sc,no,employed,rural,married,no,no,yes,no,Merit-cum-Means Post Matric Support - Program 52
37,male,22386,uttar pradesh,primary,student,general,no,unemployed,urban,divorced,yes,no,yes,no,Social Welfare Security Scheme - Support 91
28,male,12615,madhya pradesh,10th,farmer,ews,no,student,rural,married,no,no,no,no,National Farmer Scheme - Phase 78
35,male,8885,rajasthan,primary,student,obc,no,self-employed,urban,married,yes,no,no,no,Pradhan Mantri Fasal Bima Yojana (PMFBY)
40,female,0,kerala,primary,farmer,obc,no,retired,rural,married,no,no,no,no,Ayushman Swasthya Suraksha - Yojana 59
39,female,15063,rajasthan,illiterate,retired,obc,yes,unemployed,rural,married,yes,no,yes,no,National Farmer Scheme - Phase 73
25,female,10007,gujarat,10th,laborer,obc,no,self-employed,rural,married,no,no,yes,no,Awas Sahayata Gramin - Allocation 75
44,female,12742,tamil nadu,illiterate,unemployed,general,no,self-employed,rural,married,no,no,no,no,Senior Citizen Financial Security - Pension 84
29,male,22075,karnataka,10th,business owner,st,no,self-employed,rural,divorced,no,no,no,no,Social Welfare Security Scheme - Support 50
54,male,23885,uttar pradesh,post graduate,unemployed,general,no,student,rural,married,yes,no,no,no,National Farmer Scheme - Phase 93
27,female,23776,punjab,12th,retired,sc,no,self-employed,rural,married,no,no,yes,no,Senior Citizen Financial Security - Pension 60
45,male,13809,rajasthan,illiterate,laborer,general,no,self-employed,rural,married,no,no,no,no,PM Garib Kalyan Anna Yojana (PMGKAY)
45,female,4468,uttar pradesh,12th,retired,obc,no,employed,rural,married,yes,no,yes,yes,Ayushman Swasthya Suraksha - Yojana 98
64,male,11306,west bengal,illiterate,retired,obc,no,self-employed,rural,married,yes,no,yes,no,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
38,female,0,punjab,illiterate,farmer,ews,no,self-employed,rural,married,no,no,yes,no,Kisan Credit Card (KCC) Scheme
73,male,0,tamil nadu,primary,unemployed,obc,no,self-employed,urban,married,no,no,yes,no,National Farmer Scheme - Phase 43
18,female,10105,tamil nadu,10th,retired,st,no,retired,rural,married,no,no,yes,no,Kisan Credit Card (KCC) Scheme
61,female,4076,bihar,primary,unemployed,general,no,self-employed,urban,married,no,no,yes,no,Skill Upgradation and Vocational Loan - Plan 82
36,male,20611,andhra pradesh,illiterate,farmer,general,no,retired,rural,married,no,no,no,no,National Farmer Scheme - Phase 78
52,male,9365,tamil nadu,post graduate,farmer,ews,no,employed,urban,married,no,no,no,no,Pradhan Mantri Fasal Bima Yojana (PMFBY)
34,male,12568,kerala,primary,farmer,obc,no,unemployed,rural,divorced,no,no,no,no,Senior Citizen Financial Security - Pension 80
42,male,0,rajasthan,10th,farmer,general,no,student,rural,married,yes,no,no,no,Awas Sahayata Gramin - Allocation 56
64,male,5748,punjab,12th,farmer,obc,no,unemployed,rural,single,no,no,yes,no,Senior Citizen Financial Security - Pension 72
49,female,5229,tamil nadu,illiterate,retired,ews,no,retired,rural,married,yes,no,yes,no,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
28,female,0,andhra pradesh,graduate,laborer,obc,no,retired,rural,married,yes,no,no,no,Senior Citizen Financial Security - Pension 84
65,female,7160,rajasthan,illiterate,student,sc,no,self-employed,rural,married,yes,no,no,yes,Ayushman Swasthya Suraksha - Yojana 98
62,male,14015,punjab,10th,farmer,general,no,self-employed,rural,married,no,no,no,no,Senior Citizen Financial Security - Pension 72
43,male,5718,karnataka,post graduate,laborer,general,yes,self-employed,rural,married,yes,no,yes,no,Senior Citizen Financial Security - Pension 88
52,male,0,andhra pradesh,illiterate,farmer,obc,no,employed,rural,married,no,no,no,no,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
32,female,13383,karnataka,primary,farmer,obc,no,self-employed,rural,single,yes,no,yes,no,Senior Citizen Financial Security - Pension 95
40,male,27483,rajasthan,primary,farmer,obc,no,self-employed,rural,married,no,no,no,no,Pradhan Mantri Fasal Bima Yojana (PMFBY)
56,male,52858,andhra pradesh,10th,farmer,general,no,retired,urban,married,yes,no,yes,no,Awas Sahayata Gramin - Allocation 58
63,female,8476,punjab,primary,unemployed,sc,no,retired,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 71
56,male,0,karnataka,10th,unemployed,obc,no,self-employed,rural,divorced,yes,no,no,no,Skill Upgradation and Vocational Loan - Plan 48
23,male,11547,gujarat,graduate,retired,obc,no,retired,rural,single,no,no,no,no,Social Welfare Security Scheme - Support 37
45,male,0,rajasthan,12th,retired,obc,no,unemployed,rural,single,no,no,yes,no,Merit-cum-Means Post Matric Support - Program 81
45,female,0,rajasthan,10th,farmer,obc,no,retired,rural,married,yes,no,yes,no,National Farmer Scheme - Phase 73
45,male,7317,madhya pradesh,primary,business owner,obc,no,self-employed,urban,single,yes,no,yes,no,National Farmer Scheme - Phase 78
31,female,19774,punjab,illiterate,retired,ews,no,self-employed,rural,married,yes,no,no,no,Pradhan Mantri Fasal Bima Yojana (PMFBY)
45,male,5336,uttar pradesh,illiterate,unemployed,obc,yes,self-employed,rural,single,yes,no,no,no,Ayushman Swasthya Suraksha - Yojana 65
26,female,0,karnataka,illiterate,retired,general,yes,student,urban,married,yes,no,no,no,National Farmer Scheme - Phase 73
49,female,6885,kerala,post graduate,unemployed,obc,no,self-employed,rural,divorced,yes,no,no,yes,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
47,female,0,karnataka,primary,farmer,obc,no,retired,rural,married,yes,no,no,no,Ayushman Swasthya Suraksha - Yojana 98
44,female,13775,kerala,primary,farmer,general,no,retired,rural,single,yes,no,yes,yes,PM Garib Kalyan Anna Yojana (PMGKAY)
36,male,10105,rajasthan,12th,unemployed,obc,no,unemployed,rural,married,yes,no,yes,no,Social Welfare Security Scheme - Support 91
56,male,6080,punjab,illiterate,retired,obc,no,self-employed,rural,married,yes,no,no,no,Awas Sahayata Gramin - Allocation 32
26,female,0,west bengal,10th,farmer,general,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 86
32,male,12264,karnataka,10th,unemployed,general,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 86
48,female,4645,uttar pradesh,12th,farmer,obc,no,retired,rural,widowed,yes,no,yes,no,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
76,male,20611,west bengal,10th,farmer,ews,no,unemployed,rural,married,yes,no,no,no,Merit-cum-Means Post Matric Support - Program 45
18,female,24820,karnataka,12th,unemployed,general,no,self-employed,rural,divorced,no,no,no,no,Pradhan Mantri Fasal Bima Yojana (PMFBY)
22,male,0,gujarat,10th,unemployed,obc,no,unemployed,urban,married,yes,no,yes,no,Ayushman Swasthya Suraksha - Yojana 59
29,female,14478,madhya pradesh,10th,business owner,ews,no,self-employed,rural,married,no,no,no,no,Skill Upgradation and Vocational Loan - Plan 42
31,female,6141,madhya pradesh,12th,farmer,obc,no,retired,rural,married,no,no,no,yes,Merit-cum-Means Post Matric Support - Program 83
31,male,4106,punjab,illiterate,farmer,general,no,self-employed,urban,single,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 98
37,male,12765,punjab,12th,farmer,obc,no,retired,rural,married,yes,no,no,yes,Social Welfare Security Scheme - Support 30
37,female,6309,kerala,12th,farmer,general,no,retired,rural,married,no,no,yes,no,PM Krishi Sinchayee Yojana (PMKSY)
54,male,6063,uttar pradesh,10th,retired,ews,no,self-employed,urban,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 94
66,female,9554,andhra pradesh,primary,farmer,obc,no,self-employed,urban,married,no,no,yes,no,Social Welfare Security Scheme - Support 30
34,male,7317,tamil nadu,12th,unemployed,ews,no,retired,rural,single,yes,no,yes,no,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
67,female,24820,rajasthan,12th,farmer,sc,no,retired,rural,divorced,no,no,no,no,Senior Citizen Financial Security - Pension 60
28,female,6141,rajasthan,illiterate,farmer,ews,no,self-employed,rural,married,no,no,no,no,Social Welfare Security Scheme - Support 100
56,male,17177,uttar pradesh,10th,retired,obc,no,employed,rural,married,yes,no,yes,no,Senior Citizen Financial Security - Pension 80
80,female,0,uttar pradesh,illiterate,business owner,obc,no,self-employed,urban,married,no,no,yes,no,Social Welfare Security Scheme - Support 37
27,female,18929,kerala,10th,unemployed,obc,no,employed,rural,single,no,no,no,yes,Mo Ghara Yojana (Odisha Housing Scheme)
76,female,12467,karnataka,post graduate,government employee,obc,no,retired,urban,single,no,no,no,no,Deendayal Disabled Rehabilitation Scheme (DDRS)
55,male,8068,punjab,12th,farmer,st,no,unemployed,rural,married,yes,no,yes,no,National Farmer Scheme - Phase 86
37,male,10921,gujarat,12th,retired,obc,no,self-employed,rural,married,no,no,yes,yes,Ayushman Swasthya Suraksha - Yojana 71
60,male,23726,rajasthan,10th,farmer,general,no,self-employed,rural,married,no,no,no,no,PM Kisan Maan-Dhan Yojana (PM-KMY)
31,male,0,west bengal,10th,unemployed,general,no,self-employed,rural,widowed,no,no,no,no,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
52,female,0,karnataka,primary,farmer,general,no,student,rural,married,no,no,no,no,Awas Sahayata Gramin - Allocation 75
37,female,7153,west bengal,12th,farmer,sc,no,self-employed,urban,married,yes,no,no,no,Merit-cum-Means Post Matric Support - Program 52
74,female,8476,uttar pradesh,10th,unemployed,sc,no,self-employed,rural,married,no,no,no,no,PM Garib Kalyan Anna Yojana (PMGKAY)
37,male,5085,andhra pradesh,12th,unemployed,general,no,employed,rural,married,no,no,yes,yes,National Farmer Scheme - Phase 78
54,female,0,west bengal,10th,student,obc,yes,unemployed,rural,single,no,no,yes,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
