Age,Income,Occupation,Gender,Category,Recommended_Scheme
57,11704,farmer,male,obc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
57,11704,farmer,male,obc,Kisan Credit Card (KCC) Scheme
57,11704,farmer,male,obc,National Farmer Scheme - Phase 28
57,11704,farmer,male,obc,National Farmer Scheme - Phase 31
57,11704,farmer,male,obc,National Farmer Scheme - Phase 44
57,11704,farmer,male,obc,National Farmer Scheme - Phase 73
57,11704,farmer,male,obc,National Farmer Scheme - Phase 78
57,11704,farmer,male,obc,National Farmer Scheme - Phase 86
22,0,unemployed,male,obc,Ayushman Swasthya Suraksha - Yojana 26
64,22386,retired,female,obc,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
64,22386,retired,female,obc,Senior Citizen Financial Security - Pension 27
64,22386,retired,female,obc,Senior Citizen Financial Security - Pension 35
64,22386,retired,female,obc,Senior Citizen Financial Security - Pension 57
64,22386,retired,female,obc,Senior Citizen Financial Security - Pension 60
64,22386,retired,female,obc,Senior Citizen Financial Security - Pension 66
64,22386,retired,female,obc,Senior Citizen Financial Security - Pension 69
64,22386,retired,female,obc,Senior Citizen Financial Security - Pension 72
64,22386,retired,female,obc,Senior Citizen Financial Security - Pension 80
64,22386,retired,female,obc,Senior Citizen Financial Security - Pension 84
64,22386,retired,female,obc,Senior Citizen Financial Security - Pension 88
64,22386,retired,female,obc,Senior Citizen Financial Security - Pension 95
22,0,student,male,ews,Merit-cum-Means Post Matric Support - Program 63
44,52976,private employee,female,general,Pradhan Mantri Matru Vandana Yojana (PMMVY)
28,76547,business owner,male,st,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
28,76547,business owner,male,st,Stand-Up India Scheme
39,84931,government employee,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
44,11479,laborer,female,st,Pradhan Mantri Matru Vandana Yojana (PMMVY)
64,19710,retired,female,obc,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
64,19710,retired,female,obc,Senior Citizen Financial Security - Pension 27
64,19710,retired,female,obc,Senior Citizen Financial Security - Pension 35
64,19710,retired,female,obc,Senior Citizen Financial Security - Pension 57
64,19710,retired,female,obc,Senior Citizen Financial Security - Pension 60
64,19710,retired,female,obc,Senior Citizen Financial Security - Pension 66
64,19710,retired,female,obc,Senior Citizen Financial Security - Pension 69
64,19710,retired,female,obc,Senior Citizen Financial Security - Pension 72
64,19710,retired,female,obc,Senior Citizen Financial Security - Pension 80
64,19710,retired,female,obc,Senior Citizen Financial Security - Pension 84
64,19710,retired,female,obc,Senior Citizen Financial Security - Pension 88
64,19710,retired,female,obc,Senior Citizen Financial Security - Pension 95
46,13398,farmer,male,obc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
46,13398,farmer,male,obc,PM Krishi Sinchayee Yojana (PMKSY)
46,13398,farmer,male,obc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
46,13398,farmer,male,obc,Kisan Credit Card (KCC) Scheme
46,13398,farmer,male,obc,National Farmer Scheme - Phase 28
46,13398,farmer,male,obc,National Farmer Scheme - Phase 31
46,13398,farmer,male,obc,National Farmer Scheme - Phase 44
46,13398,farmer,male,obc,National Farmer Scheme - Phase 73
46,13398,farmer,male,obc,National Farmer Scheme - Phase 78
46,13398,farmer,male,obc,National Farmer Scheme - Phase 86
36,70641,private employee,female,sc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
54,0,unemployed,male,sc,PM Garib Kalyan Anna Yojana (PMGKAY)
54,0,unemployed,male,sc,Ayushman Swasthya Suraksha - Yojana 26
54,0,unemployed,male,sc,Social Welfare Security Scheme - Support 30
54,0,unemployed,male,sc,Ayushman Swasthya Suraksha - Yojana 36
54,0,unemployed,male,sc,Social Welfare Security Scheme - Support 37
54,0,unemployed,male,sc,Social Welfare Security Scheme - Support 50
54,0,unemployed,male,sc,Ayushman Swasthya Suraksha - Yojana 59
54,0,unemployed,male,sc,Ayushman Swasthya Suraksha - Yojana 65
54,0,unemployed,male,sc,Ayushman Swasthya Suraksha - Yojana 71
54,0,unemployed,male,sc,Ayushman Swasthya Suraksha - Yojana 77
54,0,unemployed,male,sc,Ayushman Swasthya Suraksha - Yojana 89
54,0,unemployed,male,sc,Social Welfare Security Scheme - Support 91
54,0,unemployed,male,sc,Ayushman Swasthya Suraksha - Yojana 92
54,0,unemployed,male,sc,Ayushman Swasthya Suraksha - Yojana 94
54,0,unemployed,male,sc,Ayushman Swasthya Suraksha - Yojana 98
54,0,unemployed,male,sc,Social Welfare Security Scheme - Support 99
54,0,unemployed,male,sc,Social Welfare Security Scheme - Support 100
57,6523,farmer,female,sc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
57,6523,farmer,female,sc,PM Krishi Sinchayee Yojana (PMKSY)
57,6523,farmer,female,sc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
57,6523,farmer,female,sc,Kisan Credit Card (KCC) Scheme
57,6523,farmer,female,sc,National Farmer Scheme - Phase 28
57,6523,farmer,female,sc,National Farmer Scheme - Phase 43
57,6523,farmer,female,sc,National Farmer Scheme - Phase 44
57,6523,farmer,female,sc,National Farmer Scheme - Phase 73
57,6523,farmer,female,sc,National Farmer Scheme - Phase 78
57,6523,farmer,female,sc,National Farmer Scheme - Phase 86
48,7520,laborer,female,sc,PM Garib Kalyan Anna Yojana (PMGKAY)
48,7520,laborer,female,sc,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
48,7520,laborer,female,sc,Mo Ghara Yojana (Odisha Housing Scheme)
48,7520,laborer,female,sc,Awas Sahayata Gramin - Allocation 32
48,7520,laborer,female,sc,Ayushman Swasthya Suraksha - Yojana 36
48,7520,laborer,female,sc,Social Welfare Security Scheme - Support 37
48,7520,laborer,female,sc,Awas Sahayata Gramin - Allocation 56
48,7520,laborer,female,sc,Awas Sahayata Gramin - Allocation 58
48,7520,laborer,female,sc,Ayushman Swasthya Suraksha - Yojana 59
48,7520,laborer,female,sc,Ayushman Swasthya Suraksha - Yojana 65
48,7520,laborer,female,sc,Awas Sahayata Gramin - Allocation 67
48,7520,laborer,female,sc,Ayushman Swasthya Suraksha - Yojana 71
48,7520,laborer,female,sc,Awas Sahayata Gramin - Allocation 75
48,7520,laborer,female,sc,Awas Sahayata Gramin - Allocation 85
48,7520,laborer,female,sc,Ayushman Swasthya Suraksha - Yojana 89
48,7520,laborer,female,sc,Social Welfare Security Scheme - Support 91
48,7520,laborer,female,sc,Ayushman Swasthya Suraksha - Yojana 92
48,7520,laborer,female,sc,Ayushman Swasthya Suraksha - Yojana 94
48,7520,laborer,female,sc,Ayushman Swasthya Suraksha - Yojana 98
48,7520,laborer,female,sc,Social Welfare Security Scheme - Support 99
48,7520,laborer,female,sc,Social Welfare Security Scheme - Support 100
50,79920,business owner,male,sc,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
35,8313,farmer,female,sc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
35,8313,farmer,female,sc,PM Krishi Sinchayee Yojana (PMKSY)
35,8313,farmer,female,sc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
35,8313,farmer,female,sc,Kisan Credit Card (KCC) Scheme
35,8313,farmer,female,sc,PM Kisan Maan-Dhan Yojana (PM-KMY)
35,8313,farmer,female,sc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
35,8313,farmer,female,sc,National Farmer Scheme - Phase 28
35,8313,farmer,female,sc,National Farmer Scheme - Phase 44
35,8313,farmer,female,sc,National Farmer Scheme - Phase 49
35,8313,farmer,female,sc,National Farmer Scheme - Phase 73
35,8313,farmer,female,sc,National Farmer Scheme - Phase 78
35,8313,farmer,female,sc,National Farmer Scheme - Phase 86
35,8313,farmer,female,sc,National Farmer Scheme - Phase 93
60,10322,retired,male,obc,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
60,10322,retired,male,obc,Senior Citizen Financial Security - Pension 27
60,10322,retired,male,obc,Senior Citizen Financial Security - Pension 35
60,10322,retired,male,obc,Senior Citizen Financial Security - Pension 57
60,10322,retired,male,obc,Senior Citizen Financial Security - Pension 60
60,10322,retired,male,obc,Senior Citizen Financial Security - Pension 66
60,10322,retired,male,obc,Senior Citizen Financial Security - Pension 69
60,10322,retired,male,obc,Senior Citizen Financial Security - Pension 72
60,10322,retired,male,obc,Senior Citizen Financial Security - Pension 80
60,10322,retired,male,obc,Senior Citizen Financial Security - Pension 84
60,10322,retired,male,obc,Senior Citizen Financial Security - Pension 88
60,10322,retired,male,obc,Senior Citizen Financial Security - Pension 95
37,8305,laborer,female,ews,Pradhan Mantri Matru Vandana Yojana (PMMVY)
37,8305,laborer,female,ews,PMMVY-Urban (Maternity Benefit Scheme for Urban Poor)
37,8305,laborer,female,ews,PM Garib Kalyan Anna Yojana (PMGKAY)
37,8305,laborer,female,ews,Ayushman Swasthya Suraksha - Yojana 36
37,8305,laborer,female,ews,Social Welfare Security Scheme - Support 37
37,8305,laborer,female,ews,Ayushman Swasthya Suraksha - Yojana 59
37,8305,laborer,female,ews,Ayushman Swasthya Suraksha - Yojana 65
37,8305,laborer,female,ews,Ayushman Swasthya Suraksha - Yojana 71
37,8305,laborer,female,ews,Ayushman Swasthya Suraksha - Yojana 89
37,8305,laborer,female,ews,Social Welfare Security Scheme - Support 91
37,8305,laborer,female,ews,Ayushman Swasthya Suraksha - Yojana 92
37,8305,laborer,female,ews,Ayushman Swasthya Suraksha - Yojana 94
37,8305,laborer,female,ews,Ayushman Swasthya Suraksha - Yojana 98
37,8305,laborer,female,ews,Social Welfare Security Scheme - Support 99
37,8305,laborer,female,ews,Social Welfare Security Scheme - Support 100
37,56087,business owner,female,st,Pradhan Mantri Matru Vandana Yojana (PMMVY)
37,56087,business owner,female,st,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
37,56087,business owner,female,st,Stand-Up India Scheme
23,0,student,female,ews,Pragati Scholarship Scheme for Girls
63,21355,retired,female,obc,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
63,21355,retired,female,obc,Senior Citizen Financial Security - Pension 27
63,21355,retired,female,obc,Senior Citizen Financial Security - Pension 35
63,21355,retired,female,obc,Senior Citizen Financial Security - Pension 57
63,21355,retired,female,obc,Senior Citizen Financial Security - Pension 60
63,21355,retired,female,obc,Senior Citizen Financial Security - Pension 66
63,21355,retired,female,obc,Senior Citizen Financial Security - Pension 69
63,21355,retired,female,obc,Senior Citizen Financial Security - Pension 72
63,21355,retired,female,obc,Senior Citizen Financial Security - Pension 80
63,21355,retired,female,obc,Senior Citizen Financial Security - Pension 84
63,21355,retired,female,obc,Senior Citizen Financial Security - Pension 88
63,21355,retired,female,obc,Senior Citizen Financial Security - Pension 95
25,10907,laborer,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
30,58392,business owner,female,general,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
30,58392,business owner,female,general,Stand-Up India Scheme
64,13716,retired,female,obc,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
64,13716,retired,female,obc,Senior Citizen Financial Security - Pension 27
64,13716,retired,female,obc,Senior Citizen Financial Security - Pension 35
64,13716,retired,female,obc,Senior Citizen Financial Security - Pension 57
64,13716,retired,female,obc,Senior Citizen Financial Security - Pension 60
64,13716,retired,female,obc,Senior Citizen Financial Security - Pension 66
64,13716,retired,female,obc,Senior Citizen Financial Security - Pension 69
64,13716,retired,female,obc,Senior Citizen Financial Security - Pension 72
64,13716,retired,female,obc,Senior Citizen Financial Security - Pension 80
64,13716,retired,female,obc,Senior Citizen Financial Security - Pension 84
64,13716,retired,female,obc,Senior Citizen Financial Security - Pension 88
64,13716,retired,female,obc,Senior Citizen Financial Security - Pension 95
55,9361,farmer,male,sc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
55,9361,farmer,male,sc,PM Krishi Sinchayee Yojana (PMKSY)
55,9361,farmer,male,sc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
55,9361,farmer,male,sc,Kisan Credit Card (KCC) Scheme
55,9361,farmer,male,sc,National Farmer Scheme - Phase 28
55,9361,farmer,male,sc,National Farmer Scheme - Phase 31
55,9361,farmer,male,sc,National Farmer Scheme - Phase 44
55,9361,farmer,male,sc,National Farmer Scheme - Phase 73
55,9361,farmer,male,sc,National Farmer Scheme - Phase 78
55,9361,farmer,male,sc,National Farmer Scheme - Phase 86
29,113326,government employee,female,general,Pradhan Mantri Matru Vandana Yojana (PMMVY)
73,14770,retired,male,ews,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
73,14770,retired,male,ews,Senior Citizen Financial Security - Pension 27
73,14770,retired,male,ews,Senior Citizen Financial Security - Pension 35
73,14770,retired,male,ews,Senior Citizen Financial Security - Pension 57
73,14770,retired,male,ews,Senior Citizen Financial Security - Pension 60
73,14770,retired,male,ews,Senior Citizen Financial Security - Pension 66
73,14770,retired,male,ews,Senior Citizen Financial Security - Pension 69
73,14770,retired,male,ews,Senior Citizen Financial Security - Pension 72
73,14770,retired,male,ews,Senior Citizen Financial Security - Pension 80
73,14770,retired,male,ews,Senior Citizen Financial Security - Pension 84
73,14770,retired,male,ews,Senior Citizen Financial Security - Pension 88
73,14770,retired,male,ews,Senior Citizen Financial Security - Pension 95
54,73214,business owner,female,obc,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
54,73214,business owner,female,obc,Stand-Up India Scheme
74,9321,retired,male,ews,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
74,9321,retired,male,ews,Senior Citizen Financial Security - Pension 27
74,9321,retired,male,ews,Senior Citizen Financial Security - Pension 35
74,9321,retired,male,ews,Senior Citizen Financial Security - Pension 53
74,9321,retired,male,ews,Senior Citizen Financial Security - Pension 57
74,9321,retired,male,ews,Senior Citizen Financial Security - Pension 60
74,9321,retired,male,ews,Senior Citizen Financial Security - Pension 66
74,9321,retired,male,ews,Senior Citizen Financial Security - Pension 69
74,9321,retired,male,ews,Senior Citizen Financial Security - Pension 72
74,9321,retired,male,ews,Senior Citizen Financial Security - Pension 80
74,9321,retired,male,ews,Senior Citizen Financial Security - Pension 84
74,9321,retired,male,ews,Senior Citizen Financial Security - Pension 88
74,9321,retired,male,ews,Senior Citizen Financial Security - Pension 95
19,0,student,female,sc,Pragati Scholarship Scheme for Girls
19,0,student,female,sc,Merit-cum-Means Post Matric Support - Program 63
55,6500,farmer,female,obc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
55,6500,farmer,female,obc,PM Krishi Sinchayee Yojana (PMKSY)
55,6500,farmer,female,obc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
55,6500,farmer,female,obc,Kisan Credit Card (KCC) Scheme
55,6500,farmer,female,obc,PM Garib Kalyan Anna Yojana (PMGKAY)
55,6500,farmer,female,obc,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
55,6500,farmer,female,obc,Mo Ghara Yojana (Odisha Housing Scheme)
55,6500,farmer,female,obc,National Farmer Scheme - Phase 28
55,6500,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 36
55,6500,farmer,female,obc,Social Welfare Security Scheme - Support 37
55,6500,farmer,female,obc,National Farmer Scheme - Phase 44
55,6500,farmer,female,obc,National Farmer Scheme - Phase 49
55,6500,farmer,female,obc,Awas Sahayata Gramin - Allocation 56
55,6500,farmer,female,obc,Awas Sahayata Gramin - Allocation 58
55,6500,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 59
55,6500,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 65
55,6500,farmer,female,obc,Awas Sahayata Gramin - Allocation 67
55,6500,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 71
55,6500,farmer,female,obc,National Farmer Scheme - Phase 73
55,6500,farmer,female,obc,Awas Sahayata Gramin - Allocation 75
55,6500,farmer,female,obc,National Farmer Scheme - Phase 78
55,6500,farmer,female,obc,National Farmer Scheme - Phase 86
55,6500,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 89
55,6500,farmer,female,obc,Social Welfare Security Scheme - Support 91
55,6500,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 92
55,6500,farmer,female,obc,National Farmer Scheme - Phase 93
55,6500,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 94
55,6500,farmer,female,obc,Ayushman Swasthya Suraksha - Yojana 98
55,6500,farmer,female,obc,Social Welfare Security Scheme - Support 99
55,6500,farmer,female,obc,Social Welfare Security Scheme - Support 100
76,11557,retired,male,ews,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
76,11557,retired,male,ews,Senior Citizen Financial Security - Pension 27
76,11557,retired,male,ews,Senior Citizen Financial Security - Pension 35
76,11557,retired,male,ews,Senior Citizen Financial Security - Pension 57
76,11557,retired,male,ews,Senior Citizen Financial Security - Pension 60
76,11557,retired,male,ews,Senior Citizen Financial Security - Pension 66
76,11557,retired,male,ews,Senior Citizen Financial Security - Pension 69
76,11557,retired,male,ews,Senior Citizen Financial Security - Pension 72
76,11557,retired,male,ews,Senior Citizen Financial Security - Pension 80
76,11557,retired,male,ews,Senior Citizen Financial Security - Pension 84
76,11557,retired,male,ews,Senior Citizen Financial Security - Pension 88
76,11557,retired,male,ews,Senior Citizen Financial Security - Pension 95
60,5240,retired,female,obc,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
60,5240,retired,female,obc,Senior Citizen Financial Security - Pension 27
60,5240,retired,female,obc,Senior Citizen Financial Security - Pension 35
60,5240,retired,female,obc,Senior Citizen Financial Security - Pension 57
60,5240,retired,female,obc,Senior Citizen Financial Security - Pension 60
60,5240,retired,female,obc,Senior Citizen Financial Security - Pension 66
